peakID	Chr	Start	End	Strand	Length
14.102025748.102028542	14	102025748	102028542	.	2795
14.102094202.102095635	14	102094202	102095635	.	1434
14.102102061.102102856	14	102102061	102102856	.	796
14.102131955.102132065	14	102131955	102132065	.	111
14.102171933.102174609	14	102171933	102174609	.	2677
14.102197455.102198232	14	102197455	102198232	.	778
14.102226470.102228880	14	102226470	102228880	.	2411
14.102237182.102237714	14	102237182	102237714	.	533
14.102275873.102276936	14	102275873	102276936	.	1064
14.102290765.102291923	14	102290765	102291923	.	1159
14.102319763.102321036	14	102319763	102321036	.	1274
14.102342867.102343894	14	102342867	102343894	.	1028
14.102394282.102395206	14	102394282	102395206	.	925
14.102413762.102415552	14	102413762	102415552	.	1791
14.102427080.102427989	14	102427080	102427989	.	910
14.102430025.102432506	14	102430025	102432506	.	2482
14.102438625.102439120	14	102438625	102439120	.	496
14.102458762.102459439	14	102458762	102459439	.	678
14.102512479.102513441	14	102512479	102513441	.	963
14.102529333.102530335	14	102529333	102530335	.	1003
14.102542024.102547403	14	102542024	102547403	.	5380
14.102551030.102555621	14	102551030	102555621	.	4592
14.102562303.102563467	14	102562303	102563467	.	1165
14.102605332.102607403	14	102605332	102607403	.	2072
14.102701396.102702033	14	102701396	102702033	.	638
14.102770858.102772204	14	102770858	102772204	.	1347
14.102780079.102781693	14	102780079	102781693	.	1615
14.102782696.102784488	14	102782696	102784488	.	1793
14.102785149.102787148	14	102785149	102787148	.	2000
14.102789354.102789652	14	102789354	102789652	.	299
14.102828231.102830557	14	102828231	102830557	.	2327
14.102836444.102837232	14	102836444	102837232	.	789
14.102904191.102904803	14	102904191	102904803	.	613
14.102961949.102965411	14	102961949	102965411	.	3463
14.102965897.102967356	14	102965897	102967356	.	1460
14.102974437.102977940	14	102974437	102977940	.	3504
14.102982542.102984908	14	102982542	102984908	.	2367
14.102989953.102991936	14	102989953	102991936	.	1984
14.103011524.103012493	14	103011524	103012493	.	970
14.103017446.103017761	14	103017446	103017761	.	316
14.103018134.103019647	14	103018134	103019647	.	1514
14.103020863.103022706	14	103020863	103022706	.	1844
14.103031434.103032467	14	103031434	103032467	.	1034
14.103034266.103035035	14	103034266	103035035	.	770
14.103039674.103040311	14	103039674	103040311	.	638
14.103051010.103052465	14	103051010	103052465	.	1456
14.103056010.103061400	14	103056010	103061400	.	5391
14.103094844.103096036	14	103094844	103096036	.	1193
14.103154357.103155314	14	103154357	103155314	.	958
14.103160835.103161113	14	103160835	103161113	.	279
14.103226910.103227887	14	103226910	103227887	.	978
14.103233844.103235243	14	103233844	103235243	.	1400
14.103240805.103241815	14	103240805	103241815	.	1011
14.103242023.103245267	14	103242023	103245267	.	3245
14.103261490.103262319	14	103261490	103262319	.	830
14.103271594.103272341	14	103271594	103272341	.	748
14.103307248.103307851	14	103307248	103307851	.	604
14.103359714.103360138	14	103359714	103360138	.	425
14.103383788.103384682	14	103383788	103384682	.	895
14.103393937.103398528	14	103393937	103398528	.	4592
14.103415207.103415831	14	103415207	103415831	.	625
14.103477152.103477711	14	103477152	103477711	.	560
14.103480837.103481800	14	103480837	103481800	.	964
14.103490172.103490942	14	103490172	103490942	.	771
14.103518246.103519437	14	103518246	103519437	.	1192
14.103521938.103524843	14	103521938	103524843	.	2906
14.103540406.103542530	14	103540406	103542530	.	2125
14.103544412.103545270	14	103544412	103545270	.	859
14.103550303.103551817	14	103550303	103551817	.	1515
14.103556046.103558669	14	103556046	103558669	.	2624
14.103565433.103566979	14	103565433	103566979	.	1547
14.103569778.103572248	14	103569778	103572248	.	2471
14.103574819.103575496	14	103574819	103575496	.	678
14.103576068.103576758	14	103576068	103576758	.	691
14.103584463.103586151	14	103584463	103586151	.	1689
14.103587198.103591238	14	103587198	103591238	.	4041
14.103591971.103594079	14	103591971	103594079	.	2109
14.103602920.103605840	14	103602920	103605840	.	2921
14.103621437.103621819	14	103621437	103621819	.	383
14.103655062.103655835	14	103655062	103655835	.	774
14.103673723.103674292	14	103673723	103674292	.	570
14.103747808.103748520	14	103747808	103748520	.	713
14.103758897.103759776	14	103758897	103759776	.	880
14.103799367.103802206	14	103799367	103802206	.	2840
14.103838935.103839638	14	103838935	103839638	.	704
14.103844100.103845192	14	103844100	103845192	.	1093
14.103850751.103853178	14	103850751	103853178	.	2428
14.103867662.103868707	14	103867662	103868707	.	1046
14.103893824.103894428	14	103893824	103894428	.	605
14.103946747.103947574	14	103946747	103947574	.	828
14.103966119.103967060	14	103966119	103967060	.	942
14.103982359.103986371	14	103982359	103986371	.	4013
14.103986584.103989892	14	103986584	103989892	.	3309
14.103992559.103996115	14	103992559	103996115	.	3557
14.104012352.104014041	14	104012352	104014041	.	1690
14.104027683.104029724	14	104027683	104029724	.	2042
14.104038220.104038838	14	104038220	104038838	.	619
14.104042766.104043450	14	104042766	104043450	.	685
14.104069313.104069843	14	104069313	104069843	.	531
14.104073214.104075183	14	104073214	104075183	.	1970
14.104094037.104096519	14	104094037	104096519	.	2483
14.104145458.104146205	14	104145458	104146205	.	748
14.104166736.104168894	14	104166736	104168894	.	2159
14.104171057.104172680	14	104171057	104172680	.	1624
14.104180662.104183760	14	104180662	104183760	.	3099
14.104196556.104197611	14	104196556	104197611	.	1056
14.104207489.104207922	14	104207489	104207922	.	434
14.104212691.104213481	14	104212691	104213481	.	791
14.104274683.104275345	14	104274683	104275345	.	663
14.104313018.104315610	14	104313018	104315610	.	2593
14.104320939.104322018	14	104320939	104322018	.	1080
14.104337550.104339389	14	104337550	104339389	.	1840
14.104367184.104367792	14	104367184	104367792	.	609
14.104371990.104372933	14	104371990	104372933	.	944
14.104376391.104377269	14	104376391	104377269	.	879
14.104387301.104388419	14	104387301	104388419	.	1119
14.104389570.104390840	14	104389570	104390840	.	1271
14.104446713.104447472	14	104446713	104447472	.	760
14.104544015.104544911	14	104544015	104544911	.	897
14.104550988.104552827	14	104550988	104552827	.	1840
14.104560574.104561611	14	104560574	104561611	.	1038
14.104597006.104597733	14	104597006	104597733	.	728
14.104601289.104601985	14	104601289	104601985	.	697
14.104603283.104606046	14	104603283	104606046	.	2764
14.104616000.104617604	14	104616000	104617604	.	1605
14.104662820.104663449	14	104662820	104663449	.	630
14.104671855.104673414	14	104671855	104673414	.	1560
14.104689301.104691448	14	104689301	104691448	.	2148
14.104808257.104809238	14	104808257	104809238	.	982
14.104902299.104903829	14	104902299	104903829	.	1531
14.105029569.105030787	14	105029569	105030787	.	1219
14.105070755.105071614	14	105070755	105071614	.	860
14.105106088.105107008	14	105106088	105107008	.	921
14.105108335.105109131	14	105108335	105109131	.	797
14.105116400.105117210	14	105116400	105117210	.	811
14.105122530.105124312	14	105122530	105124312	.	1783
14.105126148.105127382	14	105126148	105127382	.	1235
14.105142918.105145473	14	105142918	105145473	.	2556
14.105146388.105149313	14	105146388	105149313	.	2926
14.105153995.105157687	14	105153995	105157687	.	3693
14.105160746.105162393	14	105160746	105162393	.	1648
14.105166277.105168139	14	105166277	105168139	.	1863
14.105174163.105175668	14	105174163	105175668	.	1506
14.105189741.105190706	14	105189741	105190706	.	966
14.105190891.105192319	14	105190891	105192319	.	1429
14.105201812.105203151	14	105201812	105203151	.	1340
14.105214174.105215072	14	105214174	105215072	.	899
14.105218216.105220722	14	105218216	105220722	.	2507
14.105234420.105236729	14	105234420	105236729	.	2310
14.105241975.105242639	14	105241975	105242639	.	665
14.105253480.105255889	14	105253480	105255889	.	2410
14.105260156.105264779	14	105260156	105264779	.	4624
14.105265277.105268681	14	105265277	105268681	.	3405
14.105281403.105283287	14	105281403	105283287	.	1885
14.105286985.105288448	14	105286985	105288448	.	1464
14.105291953.105294650	14	105291953	105294650	.	2698
14.105331007.105333240	14	105331007	105333240	.	2234
14.105342281.105343632	14	105342281	105343632	.	1352
14.105362770.105363741	14	105362770	105363741	.	972
14.105390754.105391860	14	105390754	105391860	.	1107
14.105392169.105394362	14	105392169	105394362	.	2194
14.105398387.105399975	14	105398387	105399975	.	1589
14.105433569.105434953	14	105433569	105434953	.	1385
14.105441427.105445754	14	105441427	105445754	.	4328
14.105451555.105453496	14	105451555	105453496	.	1942
14.105486463.105488483	14	105486463	105488483	.	2021
14.105491176.105491804	14	105491176	105491804	.	629
14.105509721.105510609	14	105509721	105510609	.	889
14.105511735.105512760	14	105511735	105512760	.	1026
14.105526086.105528702	14	105526086	105528702	.	2617
14.105529532.105530571	14	105529532	105530571	.	1040
14.105531709.105532497	14	105531709	105532497	.	789
14.105535770.105537576	14	105535770	105537576	.	1807
14.105541694.105542805	14	105541694	105542805	.	1112
14.105552855.105555740	14	105552855	105555740	.	2886
14.105556087.105561138	14	105556087	105561138	.	5052
14.105629403.105630352	14	105629403	105630352	.	950
14.105634867.105636737	14	105634867	105636737	.	1871
14.105640554.105641519	14	105640554	105641519	.	966
14.105642537.105643163	14	105642537	105643163	.	627
14.105646506.105648056	14	105646506	105648056	.	1551
14.105659218.105660526	14	105659218	105660526	.	1309
14.105661811.105664307	14	105661811	105664307	.	2497
14.105664543.105666832	14	105664543	105666832	.	2290
14.105667234.105669909	14	105667234	105669909	.	2676
14.105713994.105716169	14	105713994	105716169	.	2176
14.105721202.105722116	14	105721202	105722116	.	915
14.105760345.105761268	14	105760345	105761268	.	924
14.105766099.105768450	14	105766099	105768450	.	2352
14.105771606.105772462	14	105771606	105772462	.	857
14.105779760.105783008	14	105779760	105783008	.	3249
14.105796758.105797344	14	105796758	105797344	.	587
14.105818121.105819310	14	105818121	105819310	.	1190
14.105830274.105831071	14	105830274	105831071	.	798
14.105836859.105837792	14	105836859	105837792	.	934
14.105841796.105843141	14	105841796	105843141	.	1346
14.105854617.105857332	14	105854617	105857332	.	2716
14.105863600.105865607	14	105863600	105865607	.	2008
14.105875411.105876186	14	105875411	105876186	.	776
14.105877064.105878894	14	105877064	105878894	.	1831
14.105880670.105882061	14	105880670	105882061	.	1392
14.105884359.105886415	14	105884359	105886415	.	2057
14.105901287.105901491	14	105901287	105901491	.	205
14.105914111.105915918	14	105914111	105915918	.	1808
14.105937137.105939534	14	105937137	105939534	.	2398
14.105939753.105943583	14	105939753	105943583	.	3831
14.105946769.105954697	14	105946769	105954697	.	7929
14.105954961.105958814	14	105954961	105958814	.	3854
14.105994176.105995672	14	105994176	105995672	.	1497
15.20711347.20711824	15	20711347	20711824	.	478
15.22386765.22387729	15	22386765	22387729	.	965
15.22832710.22834211	15	22832710	22834211	.	1502
15.22836628.22837264	15	22836628	22837264	.	637
15.22891815.22894356	15	22891815	22894356	.	2542
15.22897377.22898698	15	22897377	22898698	.	1322
15.22899287.22899862	15	22899287	22899862	.	576
15.22908129.22908965	15	22908129	22908965	.	837
15.22915562.22916755	15	22915562	22916755	.	1194
15.22921312.22922058	15	22921312	22922058	.	747
15.22923472.22924138	15	22923472	22924138	.	667
15.22924635.22925393	15	22924635	22925393	.	759
15.22935808.22936147	15	22935808	22936147	.	340
15.23032685.23035672	15	23032685	23035672	.	2988
15.23085384.23086113	15	23085384	23086113	.	730
15.23086254.23087219	15	23086254	23087219	.	966
15.23114636.23115660	15	23114636	23115660	.	1025
15.23207449.23208780	15	23207449	23208780	.	1332
15.23378136.23378577	15	23378136	23378577	.	442
15.23887634.23888071	15	23887634	23888071	.	438
15.23931714.23932580	15	23931714	23932580	.	867
15.24114554.24114858	15	24114554	24114858	.	305
15.25017751.25018862	15	25017751	25018862	.	1112
15.25068537.25068993	15	25068537	25068993	.	457
15.25092979.25093538	15	25092979	25093538	.	560
15.25101367.25101872	15	25101367	25101872	.	506
15.25199838.25202137	15	25199838	25202137	.	2300
15.25655641.25656502	15	25655641	25656502	.	862
15.25682922.25685016	15	25682922	25685016	.	2095
15.25888864.25889715	15	25888864	25889715	.	852
15.25914457.25915721	15	25914457	25915721	.	1265
15.25938693.25939711	15	25938693	25939711	.	1019
15.25955157.25955954	15	25955157	25955954	.	798
15.25983349.25983761	15	25983349	25983761	.	413
15.25986110.25986806	15	25986110	25986806	.	697
15.26006671.26007803	15	26006671	26007803	.	1133
15.26018086.26019030	15	26018086	26019030	.	945
15.26023757.26024637	15	26023757	26024637	.	881
15.26028760.26029697	15	26028760	26029697	.	938
15.26030300.26031341	15	26030300	26031341	.	1042
15.26032915.26033733	15	26032915	26033733	.	819
15.26035069.26035895	15	26035069	26035895	.	827
15.26038169.26039491	15	26038169	26039491	.	1323
15.26095280.26096361	15	26095280	26096361	.	1082
15.26106553.26109057	15	26106553	26109057	.	2505
15.26114950.26115248	15	26114950	26115248	.	299
15.26131677.26132200	15	26131677	26132200	.	524
15.26148093.26149028	15	26148093	26149028	.	936
15.26150045.26150823	15	26150045	26150823	.	779
15.26178409.26179670	15	26178409	26179670	.	1262
15.26326860.26328295	15	26326860	26328295	.	1436
15.26505486.26506245	15	26505486	26506245	.	760
15.26603918.26604341	15	26603918	26604341	.	424
15.26641104.26641680	15	26641104	26641680	.	577
15.26873529.26874877	15	26873529	26874877	.	1349
15.27016717.27017786	15	27016717	27017786	.	1070
15.27076156.27076929	15	27076156	27076929	.	774
15.27083654.27084458	15	27083654	27084458	.	805
15.27111892.27113120	15	27111892	27113120	.	1229
15.27136417.27137120	15	27136417	27137120	.	704
15.27226594.27227071	15	27226594	27227071	.	478
15.27262320.27263001	15	27262320	27263001	.	682
15.28065064.28065833	15	28065064	28065833	.	770
15.28331035.28331697	15	28331035	28331697	.	663
15.28339796.28342634	15	28339796	28342634	.	2839
15.28343546.28345281	15	28343546	28345281	.	1736
15.28350656.28353759	15	28350656	28353759	.	3104
15.28368548.28369032	15	28368548	28369032	.	485
15.28413527.28414225	15	28413527	28414225	.	699
15.28539290.28540349	15	28539290	28540349	.	1060
15.28982546.28983742	15	28982546	28983742	.	1197
15.29076965.29078133	15	29076965	29078133	.	1169
15.29129952.29131952	15	29129952	29131952	.	2001
15.29149304.29150241	15	29149304	29150241	.	938
15.29156342.29157002	15	29156342	29157002	.	661
15.29210100.29212080	15	29210100	29212080	.	1981
15.29225760.29226931	15	29225760	29226931	.	1172
15.29227428.29227991	15	29227428	29227991	.	564
15.29247118.29247733	15	29247118	29247733	.	616
15.29247881.29248641	15	29247881	29248641	.	761
15.29260357.29261291	15	29260357	29261291	.	935
15.29268001.29268148	15	29268001	29268148	.	148
15.29276843.29277664	15	29276843	29277664	.	822
15.29277712.29278205	15	29277712	29278205	.	494
15.29284942.29287646	15	29284942	29287646	.	2705
15.29358483.29358845	15	29358483	29358845	.	363
15.29382501.29383239	15	29382501	29383239	.	739
15.29394348.29394862	15	29394348	29394862	.	515
15.29395066.29396790	15	29395066	29396790	.	1725
15.29406524.29408600	15	29406524	29408600	.	2077
15.29431823.29432634	15	29431823	29432634	.	812
15.29561010.29562539	15	29561010	29562539	.	1530
15.29656423.29657288	15	29656423	29657288	.	866
15.29948876.29949566	15	29948876	29949566	.	691
15.29960136.29960753	15	29960136	29960753	.	618
15.29966748.29968310	15	29966748	29968310	.	1563
15.30113653.30115534	15	30113653	30115534	.	1882
15.30217800.30218461	15	30217800	30218461	.	662
15.30465352.30465804	15	30465352	30465804	.	453
15.30859212.30859561	15	30859212	30859561	.	350
15.30917639.30919055	15	30917639	30919055	.	1417
15.31115421.31116048	15	31115421	31116048	.	628
15.31195334.31196748	15	31195334	31196748	.	1415
15.31283112.31284595	15	31283112	31284595	.	1484
15.31296193.31297259	15	31296193	31297259	.	1067
15.31372606.31373421	15	31372606	31373421	.	816
15.31421110.31422196	15	31421110	31422196	.	1087
15.31492736.31493347	15	31492736	31493347	.	612
15.31506610.31509246	15	31506610	31509246	.	2637
15.31554831.31556887	15	31554831	31556887	.	2057
15.31557338.31559464	15	31557338	31559464	.	2127
15.31562599.31564183	15	31562599	31564183	.	1585
15.31564853.31566294	15	31564853	31566294	.	1442
15.31566823.31567507	15	31566823	31567507	.	685
15.31617526.31621867	15	31617526	31621867	.	4342
15.31630655.31631674	15	31630655	31631674	.	1020
15.31635021.31635596	15	31635021	31635596	.	576
15.31644454.31646513	15	31644454	31646513	.	2060
15.31653162.31654732	15	31653162	31654732	.	1571
15.31657900.31659108	15	31657900	31659108	.	1209
15.31659156.31660374	15	31659156	31660374	.	1219
15.31664803.31665420	15	31664803	31665420	.	618
15.31683973.31684856	15	31683973	31684856	.	884
15.31689028.31690417	15	31689028	31690417	.	1390
